id,value,category,score,timestamp,amount,status
11129,sample_value_11129,D,1112.9,2025-01-08 17:28:00,672.72,inactive
11130,sample_value_11130,E,1113.0,2025-01-08 17:29:00,699.15,pending
11131,sample_value_11131,A,1113.1000000000001,2025-01-08 17:30:00,386.54,active
11132,sample_value_11132,B,1113.2,2025-01-08 17:31:00,131.73,inactive
11133,sample_value_11133,C,1113.3,2025-01-08 17:32:00,173.48,pending
11134,sample_value_11134,D,1113.4,2025-01-08 17:33:00,719.02,active
11135,sample_value_11135,E,1113.5,2025-01-08 17:34:00,370.17,inactive
11136,sample_value_11136,A,1113.6000000000001,2025-01-08 17:35:00,91.99,pending
11137,sample_value_11137,B,1113.7,2025-01-08 17:36:00,312.72,active
11138,sample_value_11138,C,1113.8,2025-01-08 17:37:00,188.67,inactive
11139,sample_value_11139,D,1113.9,2025-01-08 17:38:00,309.02,pending
11140,sample_value_11140,E,1114.0,2025-01-08 17:39:00,720.84,active
11141,sample_value_11141,A,1114.1000000000001,2025-01-08 17:40:00,295.42,inactive
11142,sample_value_11142,B,1114.2,2025-01-08 17:41:00,102.41,pending
11143,sample_value_11143,C,1114.3,2025-01-08 17:42:00,670.77,active
11144,sample_value_11144,D,1114.4,2025-01-08 17:43:00,384.58,inactive
11145,sample_value_11145,E,1114.5,2025-01-08 17:44:00,621.57,pending
11146,sample_value_11146,A,1114.6000000000001,2025-01-08 17:45:00,277.76,active
11147,sample_value_11147,B,1114.7,2025-01-08 17:46:00,377.03,inactive
11148,sample_value_11148,C,1114.8,2025-01-08 17:47:00,954.8,pending
11149,sample_value_11149,D,1114.9,2025-01-08 17:48:00,141.03,active
11150,sample_value_11150,E,1115.0,2025-01-08 17:49:00,141.58,inactive
11151,sample_value_11151,A,1115.1000000000001,2025-01-08 17:50:00,850.84,pending
11152,sample_value_11152,B,1115.2,2025-01-08 17:51:00,560.39,active
11153,sample_value_11153,C,1115.3,2025-01-08 17:52:00,814.11,inactive
11154,sample_value_11154,D,1115.4,2025-01-08 17:53:00,89.76,pending
11155,sample_value_11155,E,1115.5,2025-01-08 17:54:00,979.45,active
11156,sample_value_11156,A,1115.6000000000001,2025-01-08 17:55:00,90.02,inactive
11157,sample_value_11157,B,1115.7,2025-01-08 17:56:00,98.65,pending
11158,sample_value_11158,C,1115.8,2025-01-08 17:57:00,252.9,active
11159,sample_value_11159,D,1115.9,2025-01-08 17:58:00,63.49,inactive
11160,sample_value_11160,E,1116.0,2025-01-08 17:59:00,865.17,pending
11161,sample_value_11161,A,1116.1000000000001,2025-01-08 18:00:00,56.11,active
11162,sample_value_11162,B,1116.2,2025-01-08 18:01:00,240.66,inactive
11163,sample_value_11163,C,1116.3,2025-01-08 18:02:00,817.33,pending
11164,sample_value_11164,D,1116.4,2025-01-08 18:03:00,695.66,active
11165,sample_value_11165,E,1116.5,2025-01-08 18:04:00,625.06,inactive
11166,sample_value_11166,A,1116.6000000000001,2025-01-08 18:05:00,34.59,pending
11167,sample_value_11167,B,1116.7,2025-01-08 18:06:00,30.13,active
11168,sample_value_11168,C,1116.8,2025-01-08 18:07:00,325.51,inactive
11169,sample_value_11169,D,1116.9,2025-01-08 18:08:00,344.15,pending
11170,sample_value_11170,E,1117.0,2025-01-08 18:09:00,708.8,active
11171,sample_value_11171,A,1117.1000000000001,2025-01-08 18:10:00,753.45,inactive
11172,sample_value_11172,B,1117.2,2025-01-08 18:11:00,811.56,pending
11173,sample_value_11173,C,1117.3,2025-01-08 18:12:00,872.49,active
11174,sample_value_11174,D,1117.4,2025-01-08 18:13:00,67.07,inactive
11175,sample_value_11175,E,1117.5,2025-01-08 18:14:00,548.64,pending
11176,sample_value_11176,A,1117.6000000000001,2025-01-08 18:15:00,596.84,active
11177,sample_value_11177,B,1117.7,2025-01-08 18:16:00,722.85,inactive
11178,sample_value_11178,C,1117.8,2025-01-08 18:17:00,202.06,pending
11179,sample_value_11179,D,1117.9,2025-01-08 18:18:00,425.8,active
11180,sample_value_11180,E,1118.0,2025-01-08 18:19:00,998.47,inactive
11181,sample_value_11181,A,1118.1000000000001,2025-01-08 18:20:00,549.29,pending
11182,sample_value_11182,B,1118.2,2025-01-08 18:21:00,895.35,active
11183,sample_value_11183,C,1118.3,2025-01-08 18:22:00,88.33,inactive
11184,sample_value_11184,D,1118.4,2025-01-08 18:23:00,836.0,pending
11185,sample_value_11185,E,1118.5,2025-01-08 18:24:00,758.33,active
11186,sample_value_11186,A,1118.6000000000001,2025-01-08 18:25:00,708.74,inactive
11187,sample_value_11187,B,1118.7,2025-01-08 18:26:00,803.54,pending
11188,sample_value_11188,C,1118.8,2025-01-08 18:27:00,756.24,active
11189,sample_value_11189,D,1118.9,2025-01-08 18:28:00,78.93,inactive
11190,sample_value_11190,E,1119.0,2025-01-08 18:29:00,221.32,pending
11191,sample_value_11191,A,1119.1000000000001,2025-01-08 18:30:00,689.64,active
11192,sample_value_11192,B,1119.2,2025-01-08 18:31:00,765.78,inactive
11193,sample_value_11193,C,1119.3,2025-01-08 18:32:00,76.83,pending
11194,sample_value_11194,D,1119.4,2025-01-08 18:33:00,874.74,active
11195,sample_value_11195,E,1119.5,2025-01-08 18:34:00,830.26,inactive
11196,sample_value_11196,A,1119.6000000000001,2025-01-08 18:35:00,582.8,pending
11197,sample_value_11197,B,1119.7,2025-01-08 18:36:00,335.93,active
11198,sample_value_11198,C,1119.8,2025-01-08 18:37:00,308.34,inactive
11199,sample_value_11199,D,1119.9,2025-01-08 18:38:00,955.0,pending
11200,sample_value_11200,E,1120.0,2025-01-08 18:39:00,464.87,active
11201,sample_value_11201,A,1120.1000000000001,2025-01-08 18:40:00,145.79,inactive
11202,sample_value_11202,B,1120.2,2025-01-08 18:41:00,552.17,pending
11203,sample_value_11203,C,1120.3,2025-01-08 18:42:00,563.47,active
11204,sample_value_11204,D,1120.4,2025-01-08 18:43:00,319.8,inactive
11205,sample_value_11205,E,1120.5,2025-01-08 18:44:00,598.53,pending
11206,sample_value_11206,A,1120.6000000000001,2025-01-08 18:45:00,665.75,active
11207,sample_value_11207,B,1120.7,2025-01-08 18:46:00,178.42,inactive
11208,sample_value_11208,C,1120.8,2025-01-08 18:47:00,503.17,pending
11209,sample_value_11209,D,1120.9,2025-01-08 18:48:00,211.01,active
11210,sample_value_11210,E,1121.0,2025-01-08 18:49:00,800.25,inactive
11211,sample_value_11211,A,1121.1000000000001,2025-01-08 18:50:00,404.54,pending
11212,sample_value_11212,B,1121.2,2025-01-08 18:51:00,809.72,active
11213,sample_value_11213,C,1121.3,2025-01-08 18:52:00,451.14,inactive
11214,sample_value_11214,D,1121.4,2025-01-08 18:53:00,144.76,pending
11215,sample_value_11215,E,1121.5,2025-01-08 18:54:00,26.56,active
11216,sample_value_11216,A,1121.6000000000001,2025-01-08 18:55:00,531.46,inactive
11217,sample_value_11217,B,1121.7,2025-01-08 18:56:00,249.4,pending
11218,sample_value_11218,C,1121.8,2025-01-08 18:57:00,853.1,active
11219,sample_value_11219,D,1121.9,2025-01-08 18:58:00,547.14,inactive
11220,sample_value_11220,E,1122.0,2025-01-08 18:59:00,66.89,pending
11221,sample_value_11221,A,1122.1000000000001,2025-01-08 19:00:00,920.25,active
11222,sample_value_11222,B,1122.2,2025-01-08 19:01:00,335.0,inactive
11223,sample_value_11223,C,1122.3,2025-01-08 19:02:00,33.53,pending
11224,sample_value_11224,D,1122.4,2025-01-08 19:03:00,589.57,active
11225,sample_value_11225,E,1122.5,2025-01-08 19:04:00,759.79,inactive
11226,sample_value_11226,A,1122.6000000000001,2025-01-08 19:05:00,901.08,pending
11227,sample_value_11227,B,1122.7,2025-01-08 19:06:00,328.8,active
11228,sample_value_11228,C,1122.8,2025-01-08 19:07:00,32.9,inactive
11229,sample_value_11229,D,1122.9,2025-01-08 19:08:00,675.73,pending
11230,sample_value_11230,E,1123.0,2025-01-08 19:09:00,731.02,active
11231,sample_value_11231,A,1123.1000000000001,2025-01-08 19:10:00,537.17,inactive
11232,sample_value_11232,B,1123.2,2025-01-08 19:11:00,655.72,pending
11233,sample_value_11233,C,1123.3,2025-01-08 19:12:00,531.27,active
11234,sample_value_11234,D,1123.4,2025-01-08 19:13:00,197.48,inactive
11235,sample_value_11235,E,1123.5,2025-01-08 19:14:00,419.7,pending
11236,sample_value_11236,A,1123.6000000000001,2025-01-08 19:15:00,145.9,active
11237,sample_value_11237,B,1123.7,2025-01-08 19:16:00,795.23,inactive
11238,sample_value_11238,C,1123.8,2025-01-08 19:17:00,24.07,pending
11239,sample_value_11239,D,1123.9,2025-01-08 19:18:00,717.03,active
11240,sample_value_11240,E,1124.0,2025-01-08 19:19:00,136.59,inactive
11241,sample_value_11241,A,1124.1000000000001,2025-01-08 19:20:00,601.06,pending
11242,sample_value_11242,B,1124.2,2025-01-08 19:21:00,253.49,active
11243,sample_value_11243,C,1124.3,2025-01-08 19:22:00,815.24,inactive
11244,sample_value_11244,D,1124.4,2025-01-08 19:23:00,830.7,pending
11245,sample_value_11245,E,1124.5,2025-01-08 19:24:00,179.66,active
11246,sample_value_11246,A,1124.6000000000001,2025-01-08 19:25:00,689.27,inactive
11247,sample_value_11247,B,1124.7,2025-01-08 19:26:00,214.4,pending
11248,sample_value_11248,C,1124.8,2025-01-08 19:27:00,687.72,active
11249,sample_value_11249,D,1124.9,2025-01-08 19:28:00,591.56,inactive
11250,sample_value_11250,E,1125.0,2025-01-08 19:29:00,221.06,pending
11251,sample_value_11251,A,1125.1000000000001,2025-01-08 19:30:00,729.78,active
11252,sample_value_11252,B,1125.2,2025-01-08 19:31:00,155.33,inactive
11253,sample_value_11253,C,1125.3,2025-01-08 19:32:00,153.37,pending
11254,sample_value_11254,D,1125.4,2025-01-08 19:33:00,335.85,active
11255,sample_value_11255,E,1125.5,2025-01-08 19:34:00,63.69,inactive
11256,sample_value_11256,A,1125.6000000000001,2025-01-08 19:35:00,433.63,pending
11257,sample_value_11257,B,1125.7,2025-01-08 19:36:00,840.31,active
11258,sample_value_11258,C,1125.8,2025-01-08 19:37:00,92.01,inactive
11259,sample_value_11259,D,1125.9,2025-01-08 19:38:00,616.68,pending
11260,sample_value_11260,E,1126.0,2025-01-08 19:39:00,56.92,active
11261,sample_value_11261,A,1126.1000000000001,2025-01-08 19:40:00,849.64,inactive
11262,sample_value_11262,B,1126.2,2025-01-08 19:41:00,406.88,pending
11263,sample_value_11263,C,1126.3,2025-01-08 19:42:00,284.15,active
11264,sample_value_11264,D,1126.4,2025-01-08 19:43:00,266.2,inactive
11265,sample_value_11265,E,1126.5,2025-01-08 19:44:00,183.76,pending
11266,sample_value_11266,A,1126.6000000000001,2025-01-08 19:45:00,496.35,active
11267,sample_value_11267,B,1126.7,2025-01-08 19:46:00,141.63,inactive
11268,sample_value_11268,C,1126.8,2025-01-08 19:47:00,283.65,pending
11269,sample_value_11269,D,1126.9,2025-01-08 19:48:00,772.94,active
11270,sample_value_11270,E,1127.0,2025-01-08 19:49:00,526.3,inactive
11271,sample_value_11271,A,1127.1000000000001,2025-01-08 19:50:00,755.98,pending
11272,sample_value_11272,B,1127.2,2025-01-08 19:51:00,521.51,active
11273,sample_value_11273,C,1127.3,2025-01-08 19:52:00,629.65,inactive
11274,sample_value_11274,D,1127.4,2025-01-08 19:53:00,126.33,pending
11275,sample_value_11275,E,1127.5,2025-01-08 19:54:00,613.69,active
11276,sample_value_11276,A,1127.6000000000001,2025-01-08 19:55:00,358.2,inactive
11277,sample_value_11277,B,1127.7,2025-01-08 19:56:00,177.05,pending
11278,sample_value_11278,C,1127.8,2025-01-08 19:57:00,296.64,active
11279,sample_value_11279,D,1127.9,2025-01-08 19:58:00,598.24,inactive
11280,sample_value_11280,E,1128.0,2025-01-08 19:59:00,384.17,pending
11281,sample_value_11281,A,1128.1000000000001,2025-01-08 20:00:00,810.51,active
11282,sample_value_11282,B,1128.2,2025-01-08 20:01:00,54.38,inactive
11283,sample_value_11283,C,1128.3,2025-01-08 20:02:00,792.09,pending
11284,sample_value_11284,D,1128.4,2025-01-08 20:03:00,30.94,active
11285,sample_value_11285,E,1128.5,2025-01-08 20:04:00,555.82,inactive
11286,sample_value_11286,A,1128.6000000000001,2025-01-08 20:05:00,643.55,pending
11287,sample_value_11287,B,1128.7,2025-01-08 20:06:00,849.59,active
11288,sample_value_11288,C,1128.8,2025-01-08 20:07:00,486.6,inactive
11289,sample_value_11289,D,1128.9,2025-01-08 20:08:00,813.48,pending
11290,sample_value_11290,E,1129.0,2025-01-08 20:09:00,934.32,active
11291,sample_value_11291,A,1129.1000000000001,2025-01-08 20:10:00,233.78,inactive
11292,sample_value_11292,B,1129.2,2025-01-08 20:11:00,125.25,pending
11293,sample_value_11293,C,1129.3,2025-01-08 20:12:00,562.36,active
11294,sample_value_11294,D,1129.4,2025-01-08 20:13:00,611.32,inactive
11295,sample_value_11295,E,1129.5,2025-01-08 20:14:00,630.27,pending
11296,sample_value_11296,A,1129.6000000000001,2025-01-08 20:15:00,900.52,active
11297,sample_value_11297,B,1129.7,2025-01-08 20:16:00,101.77,inactive
11298,sample_value_11298,C,1129.8,2025-01-08 20:17:00,719.38,pending
11299,sample_value_11299,D,1129.9,2025-01-08 20:18:00,259.89,active
11300,sample_value_11300,E,1130.0,2025-01-08 20:19:00,550.97,inactive
11301,sample_value_11301,A,1130.1000000000001,2025-01-08 20:20:00,483.18,pending
11302,sample_value_11302,B,1130.2,2025-01-08 20:21:00,733.88,active
11303,sample_value_11303,C,1130.3,2025-01-08 20:22:00,137.11,inactive
11304,sample_value_11304,D,1130.4,2025-01-08 20:23:00,897.99,pending
11305,sample_value_11305,E,1130.5,2025-01-08 20:24:00,27.66,active
11306,sample_value_11306,A,1130.6000000000001,2025-01-08 20:25:00,677.95,inactive
11307,sample_value_11307,B,1130.7,2025-01-08 20:26:00,576.76,pending
11308,sample_value_11308,C,1130.8,2025-01-08 20:27:00,363.21,active
11309,sample_value_11309,D,1130.9,2025-01-08 20:28:00,63.74,inactive
11310,sample_value_11310,E,1131.0,2025-01-08 20:29:00,896.52,pending
11311,sample_value_11311,A,1131.1000000000001,2025-01-08 20:30:00,339.45,active
11312,sample_value_11312,B,1131.2,2025-01-08 20:31:00,472.13,inactive
11313,sample_value_11313,C,1131.3,2025-01-08 20:32:00,149.82,pending
11314,sample_value_11314,D,1131.4,2025-01-08 20:33:00,564.53,active
11315,sample_value_11315,E,1131.5,2025-01-08 20:34:00,831.1,inactive
11316,sample_value_11316,A,1131.6000000000001,2025-01-08 20:35:00,619.44,pending
11317,sample_value_11317,B,1131.7,2025-01-08 20:36:00,644.41,active
11318,sample_value_11318,C,1131.8,2025-01-08 20:37:00,926.01,inactive
11319,sample_value_11319,D,1131.9,2025-01-08 20:38:00,548.17,pending
11320,sample_value_11320,E,1132.0,2025-01-08 20:39:00,922.81,active
11321,sample_value_11321,A,1132.1000000000001,2025-01-08 20:40:00,342.47,inactive
11322,sample_value_11322,B,1132.2,2025-01-08 20:41:00,484.76,pending
11323,sample_value_11323,C,1132.3,2025-01-08 20:42:00,764.98,active
11324,sample_value_11324,D,1132.4,2025-01-08 20:43:00,571.62,inactive
11325,sample_value_11325,E,1132.5,2025-01-08 20:44:00,904.65,pending
11326,sample_value_11326,A,1132.6000000000001,2025-01-08 20:45:00,913.3,active
11327,sample_value_11327,B,1132.7,2025-01-08 20:46:00,814.75,inactive
11328,sample_value_11328,C,1132.8,2025-01-08 20:47:00,614.77,pending
11329,sample_value_11329,D,1132.9,2025-01-08 20:48:00,353.96,active
11330,sample_value_11330,E,1133.0,2025-01-08 20:49:00,272.06,inactive
11331,sample_value_11331,A,1133.1000000000001,2025-01-08 20:50:00,899.24,pending
11332,sample_value_11332,B,1133.2,2025-01-08 20:51:00,738.07,active
11333,sample_value_11333,C,1133.3,2025-01-08 20:52:00,860.45,inactive
11334,sample_value_11334,D,1133.4,2025-01-08 20:53:00,321.8,pending
11335,sample_value_11335,E,1133.5,2025-01-08 20:54:00,716.44,active
11336,sample_value_11336,A,1133.6000000000001,2025-01-08 20:55:00,913.21,inactive
11337,sample_value_11337,B,1133.7,2025-01-08 20:56:00,96.91,pending
11338,sample_value_11338,C,1133.8,2025-01-08 20:57:00,922.87,active
11339,sample_value_11339,D,1133.9,2025-01-08 20:58:00,203.15,inactive
11340,sample_value_11340,E,1134.0,2025-01-08 20:59:00,76.08,pending
11341,sample_value_11341,A,1134.1000000000001,2025-01-08 21:00:00,445.97,active
11342,sample_value_11342,B,1134.2,2025-01-08 21:01:00,818.97,inactive
11343,sample_value_11343,C,1134.3,2025-01-08 21:02:00,495.67,pending
11344,sample_value_11344,D,1134.4,2025-01-08 21:03:00,227.62,active
11345,sample_value_11345,E,1134.5,2025-01-08 21:04:00,817.77,inactive
11346,sample_value_11346,A,1134.6000000000001,2025-01-08 21:05:00,966.35,pending
11347,sample_value_11347,B,1134.7,2025-01-08 21:06:00,315.94,active
11348,sample_value_11348,C,1134.8,2025-01-08 21:07:00,712.23,inactive
11349,sample_value_11349,D,1134.9,2025-01-08 21:08:00,766.69,pending
11350,sample_value_11350,E,1135.0,2025-01-08 21:09:00,867.28,active
11351,sample_value_11351,A,1135.1000000000001,2025-01-08 21:10:00,991.19,inactive
11352,sample_value_11352,B,1135.2,2025-01-08 21:11:00,977.39,pending
11353,sample_value_11353,C,1135.3,2025-01-08 21:12:00,780.57,active
11354,sample_value_11354,D,1135.4,2025-01-08 21:13:00,868.31,inactive
11355,sample_value_11355,E,1135.5,2025-01-08 21:14:00,685.38,pending
11356,sample_value_11356,A,1135.6000000000001,2025-01-08 21:15:00,839.56,active
11357,sample_value_11357,B,1135.7,2025-01-08 21:16:00,523.97,inactive
11358,sample_value_11358,C,1135.8,2025-01-08 21:17:00,805.75,pending
11359,sample_value_11359,D,1135.9,2025-01-08 21:18:00,633.36,active
11360,sample_value_11360,E,1136.0,2025-01-08 21:19:00,906.5,inactive
11361,sample_value_11361,A,1136.1000000000001,2025-01-08 21:20:00,772.4,pending
11362,sample_value_11362,B,1136.2,2025-01-08 21:21:00,728.3,active
11363,sample_value_11363,C,1136.3,2025-01-08 21:22:00,838.33,inactive
11364,sample_value_11364,D,1136.4,2025-01-08 21:23:00,231.1,pending
11365,sample_value_11365,E,1136.5,2025-01-08 21:24:00,182.5,active
11366,sample_value_11366,A,1136.6000000000001,2025-01-08 21:25:00,444.53,inactive
11367,sample_value_11367,B,1136.7,2025-01-08 21:26:00,159.32,pending
11368,sample_value_11368,C,1136.8,2025-01-08 21:27:00,119.01,active
11369,sample_value_11369,D,1136.9,2025-01-08 21:28:00,349.71,inactive
11370,sample_value_11370,E,1137.0,2025-01-08 21:29:00,741.92,pending
11371,sample_value_11371,A,1137.1000000000001,2025-01-08 21:30:00,263.96,active
11372,sample_value_11372,B,1137.2,2025-01-08 21:31:00,432.94,inactive
11373,sample_value_11373,C,1137.3,2025-01-08 21:32:00,238.9,pending
11374,sample_value_11374,D,1137.4,2025-01-08 21:33:00,592.21,active
11375,sample_value_11375,E,1137.5,2025-01-08 21:34:00,230.35,inactive
11376,sample_value_11376,A,1137.6000000000001,2025-01-08 21:35:00,377.21,pending
11377,sample_value_11377,B,1137.7,2025-01-08 21:36:00,877.81,active
11378,sample_value_11378,C,1137.8,2025-01-08 21:37:00,826.47,inactive
11379,sample_value_11379,D,1137.9,2025-01-08 21:38:00,299.37,pending
11380,sample_value_11380,E,1138.0,2025-01-08 21:39:00,873.69,active
11381,sample_value_11381,A,1138.1000000000001,2025-01-08 21:40:00,246.51,inactive
11382,sample_value_11382,B,1138.2,2025-01-08 21:41:00,983.95,pending
11383,sample_value_11383,C,1138.3,2025-01-08 21:42:00,295.67,active
11384,sample_value_11384,D,1138.4,2025-01-08 21:43:00,481.14,inactive
11385,sample_value_11385,E,1138.5,2025-01-08 21:44:00,886.27,pending
11386,sample_value_11386,A,1138.6000000000001,2025-01-08 21:45:00,111.03,active
11387,sample_value_11387,B,1138.7,2025-01-08 21:46:00,78.62,inactive
11388,sample_value_11388,C,1138.8,2025-01-08 21:47:00,291.32,pending
11389,sample_value_11389,D,1138.9,2025-01-08 21:48:00,25.79,active
11390,sample_value_11390,E,1139.0,2025-01-08 21:49:00,196.92,inactive
11391,sample_value_11391,A,1139.1000000000001,2025-01-08 21:50:00,114.39,pending
11392,sample_value_11392,B,1139.2,2025-01-08 21:51:00,585.27,active
11393,sample_value_11393,C,1139.3,2025-01-08 21:52:00,112.31,inactive
11394,sample_value_11394,D,1139.4,2025-01-08 21:53:00,722.43,pending
11395,sample_value_11395,E,1139.5,2025-01-08 21:54:00,655.85,active
11396,sample_value_11396,A,1139.6000000000001,2025-01-08 21:55:00,644.6,inactive
11397,sample_value_11397,B,1139.7,2025-01-08 21:56:00,693.42,pending
11398,sample_value_11398,C,1139.8,2025-01-08 21:57:00,677.21,active
11399,sample_value_11399,D,1139.9,2025-01-08 21:58:00,439.29,inactive
11400,sample_value_11400,E,1140.0,2025-01-08 21:59:00,827.36,pending
11401,sample_value_11401,A,1140.1000000000001,2025-01-08 22:00:00,816.28,active
11402,sample_value_11402,B,1140.2,2025-01-08 22:01:00,321.54,inactive
11403,sample_value_11403,C,1140.3,2025-01-08 22:02:00,505.61,pending
11404,sample_value_11404,D,1140.4,2025-01-08 22:03:00,483.28,active
11405,sample_value_11405,E,1140.5,2025-01-08 22:04:00,907.71,inactive
11406,sample_value_11406,A,1140.6000000000001,2025-01-08 22:05:00,186.87,pending
11407,sample_value_11407,B,1140.7,2025-01-08 22:06:00,81.73,active
11408,sample_value_11408,C,1140.8,2025-01-08 22:07:00,201.3,inactive
11409,sample_value_11409,D,1140.9,2025-01-08 22:08:00,443.9,pending
11410,sample_value_11410,E,1141.0,2025-01-08 22:09:00,456.19,active
11411,sample_value_11411,A,1141.1000000000001,2025-01-08 22:10:00,735.27,inactive
11412,sample_value_11412,B,1141.2,2025-01-08 22:11:00,777.1,pending
11413,sample_value_11413,C,1141.3,2025-01-08 22:12:00,761.71,active
11414,sample_value_11414,D,1141.4,2025-01-08 22:13:00,860.35,inactive
11415,sample_value_11415,E,1141.5,2025-01-08 22:14:00,796.61,pending
11416,sample_value_11416,A,1141.6000000000001,2025-01-08 22:15:00,139.64,active
11417,sample_value_11417,B,1141.7,2025-01-08 22:16:00,890.19,inactive
11418,sample_value_11418,C,1141.8,2025-01-08 22:17:00,98.96,pending
11419,sample_value_11419,D,1141.9,2025-01-08 22:18:00,66.7,active
11420,sample_value_11420,E,1142.0,2025-01-08 22:19:00,518.02,inactive
11421,sample_value_11421,A,1142.1000000000001,2025-01-08 22:20:00,618.97,pending
11422,sample_value_11422,B,1142.2,2025-01-08 22:21:00,580.46,active
11423,sample_value_11423,C,1142.3,2025-01-08 22:22:00,736.56,inactive
11424,sample_value_11424,D,1142.4,2025-01-08 22:23:00,153.87,pending
11425,sample_value_11425,E,1142.5,2025-01-08 22:24:00,235.97,active
11426,sample_value_11426,A,1142.6000000000001,2025-01-08 22:25:00,119.99,inactive
11427,sample_value_11427,B,1142.7,2025-01-08 22:26:00,473.6,pending
11428,sample_value_11428,C,1142.8,2025-01-08 22:27:00,55.68,active
11429,sample_value_11429,D,1142.9,2025-01-08 22:28:00,493.93,inactive
11430,sample_value_11430,E,1143.0,2025-01-08 22:29:00,74.91,pending
11431,sample_value_11431,A,1143.1000000000001,2025-01-08 22:30:00,979.57,active
11432,sample_value_11432,B,1143.2,2025-01-08 22:31:00,645.74,inactive
11433,sample_value_11433,C,1143.3,2025-01-08 22:32:00,113.83,pending
11434,sample_value_11434,D,1143.4,2025-01-08 22:33:00,432.1,active
11435,sample_value_11435,E,1143.5,2025-01-08 22:34:00,648.8,inactive
11436,sample_value_11436,A,1143.6000000000001,2025-01-08 22:35:00,744.03,pending
11437,sample_value_11437,B,1143.7,2025-01-08 22:36:00,710.13,active
11438,sample_value_11438,C,1143.8,2025-01-08 22:37:00,629.14,inactive
11439,sample_value_11439,D,1143.9,2025-01-08 22:38:00,812.73,pending
11440,sample_value_11440,E,1144.0,2025-01-08 22:39:00,640.17,active
11441,sample_value_11441,A,1144.1000000000001,2025-01-08 22:40:00,318.09,inactive
11442,sample_value_11442,B,1144.2,2025-01-08 22:41:00,552.47,pending
11443,sample_value_11443,C,1144.3,2025-01-08 22:42:00,705.81,active
11444,sample_value_11444,D,1144.4,2025-01-08 22:43:00,498.28,inactive
11445,sample_value_11445,E,1144.5,2025-01-08 22:44:00,825.67,pending
11446,sample_value_11446,A,1144.6000000000001,2025-01-08 22:45:00,298.64,active
11447,sample_value_11447,B,1144.7,2025-01-08 22:46:00,981.41,inactive
11448,sample_value_11448,C,1144.8,2025-01-08 22:47:00,701.18,pending
11449,sample_value_11449,D,1144.9,2025-01-08 22:48:00,87.39,active
11450,sample_value_11450,E,1145.0,2025-01-08 22:49:00,31.82,inactive
11451,sample_value_11451,A,1145.1000000000001,2025-01-08 22:50:00,158.65,pending
11452,sample_value_11452,B,1145.2,2025-01-08 22:51:00,686.4,active
11453,sample_value_11453,C,1145.3,2025-01-08 22:52:00,831.09,inactive
11454,sample_value_11454,D,1145.4,2025-01-08 22:53:00,444.98,pending
11455,sample_value_11455,E,1145.5,2025-01-08 22:54:00,182.63,active
11456,sample_value_11456,A,1145.6000000000001,2025-01-08 22:55:00,366.62,inactive
11457,sample_value_11457,B,1145.7,2025-01-08 22:56:00,24.4,pending
11458,sample_value_11458,C,1145.8,2025-01-08 22:57:00,454.66,active
11459,sample_value_11459,D,1145.9,2025-01-08 22:58:00,480.85,inactive
11460,sample_value_11460,E,1146.0,2025-01-08 22:59:00,64.25,pending
11461,sample_value_11461,A,1146.1000000000001,2025-01-08 23:00:00,786.31,active
11462,sample_value_11462,B,1146.2,2025-01-08 23:01:00,974.39,inactive
11463,sample_value_11463,C,1146.3,2025-01-08 23:02:00,753.9,pending
11464,sample_value_11464,D,1146.4,2025-01-08 23:03:00,993.71,active
11465,sample_value_11465,E,1146.5,2025-01-08 23:04:00,446.83,inactive
11466,sample_value_11466,A,1146.6000000000001,2025-01-08 23:05:00,671.34,pending
11467,sample_value_11467,B,1146.7,2025-01-08 23:06:00,367.09,active
11468,sample_value_11468,C,1146.8,2025-01-08 23:07:00,650.17,inactive
11469,sample_value_11469,D,1146.9,2025-01-08 23:08:00,106.22,pending
11470,sample_value_11470,E,1147.0,2025-01-08 23:09:00,983.62,active
11471,sample_value_11471,A,1147.1000000000001,2025-01-08 23:10:00,670.16,inactive
11472,sample_value_11472,B,1147.2,2025-01-08 23:11:00,855.8,pending
11473,sample_value_11473,C,1147.3,2025-01-08 23:12:00,237.13,active
11474,sample_value_11474,D,1147.4,2025-01-08 23:13:00,760.54,inactive
11475,sample_value_11475,E,1147.5,2025-01-08 23:14:00,362.12,pending
11476,sample_value_11476,A,1147.6000000000001,2025-01-08 23:15:00,701.63,active
11477,sample_value_11477,B,1147.7,2025-01-08 23:16:00,421.1,inactive
11478,sample_value_11478,C,1147.8,2025-01-08 23:17:00,576.14,pending
11479,sample_value_11479,D,1147.9,2025-01-08 23:18:00,321.71,active
11480,sample_value_11480,E,1148.0,2025-01-08 23:19:00,74.87,inactive
11481,sample_value_11481,A,1148.1000000000001,2025-01-08 23:20:00,518.07,pending
11482,sample_value_11482,B,1148.2,2025-01-08 23:21:00,495.59,active
11483,sample_value_11483,C,1148.3,2025-01-08 23:22:00,638.25,inactive
11484,sample_value_11484,D,1148.4,2025-01-08 23:23:00,846.18,pending
11485,sample_value_11485,E,1148.5,2025-01-08 23:24:00,508.26,active
11486,sample_value_11486,A,1148.6000000000001,2025-01-08 23:25:00,992.27,inactive
11487,sample_value_11487,B,1148.7,2025-01-08 23:26:00,848.59,pending
11488,sample_value_11488,C,1148.8,2025-01-08 23:27:00,862.73,active
